EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
562391119,RONNIE KOLE FOUNDATION,% RONNIE KOLE,PO BOX 19440,NEW ORLEANS,LA,70179-0440,0000,03,3,1000,200506,1,15,000000000,1,01,201908,2,4,01,0,08,12122,124348,74768,A68,
562393606,UNITED DAUGHTERS OF THE CONFEDERACY,% LINDA SHIDISKIS,416 WEBB CT,MINDEN,LA,71055-2649,0882,03,9,2300,196710,1,16,000000000,5,01,202008,0,0,02,0,08,0,0,0,,LOUISIANA DIVISION DISTRICT I UDC
562439708,JEFFERSON COMMUNITY HEALTH CARE CENTERS INC,% SHANA MARCELIN,4028 HIGHWAY 90 W,AVONDALE,LA,70094-2622,0000,03,3,1000,200503,1,15,000000000,1,01,201812,7,8,01,0,12,6515592,10359821,10359821,E32,
562441903,ACADIANA DOWN SYNDROME ASSOCIATION,% LLOYD DORE III,10405 COULEE KINNEY RD,ABBEVILLE,LA,70510-2193,0000,03,3,1000,200410,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,N20,VERMILION PARISH DOWN SYNDROME ASSO
562452047,COMMUNITY CARE OUTREACH CENTER,% PATRICIA D JACKSON,2352 HOSPITAL RD,NEW ROADS,LA,70760-3919,0000,03,3,1000,200410,1,15,000000000,1,01,201912,3,3,02,0,12,53817,27512,27512,P80,DESTINY
562454429,LITTLE ROCK BAPTIST CHURCH,% WADE B MULMORE,26865 INTERCOASTAL RD,PLAQUEMINE,LA,70764-0000,0000,03,3,7000,200406,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
562460214,LOUISIANA ASSOCIATION OF HEALTH UNDERWRITERS INC,% RON J NEZAT,PO BOX 91180,LAFAYETTE,LA,70509-1180,0000,06,3,2000,201905,2,00,000000000,1,01,202006,0,0,02,0,06,0,0,0,S41,
562460787,TRIPLE MOON WICCAN GROVE INC,% KEITH VALLAS,PO BOX 275,MERAUX,LA,70075-0275,0000,03,3,7000,200504,1,10,000000000,1,01,,0,0,06,0,05,,,,X21,
562463847,AMERICAN INNS OF COURT FOUNDATION,% BARRETT BLACK BEASLEY ESQ,1901 TEXAS ST,NATCHITOCHES,LA,71457-3456,3249,03,9,2000,198601,1,15,229000000,1,01,201906,0,0,02,0,06,0,0,0,,30372 ST DENIS CHAPTER
562466977,DEEP SOUTH CENTER FOR ENVIRONMENTAL JUSTICE,% BEVERLY WRIGHT PHD,6841 LAKE WILLOW DR,NEW ORLEANS,LA,70126-2120,0000,03,3,1000,200505,1,15,000000000,1,01,201812,5,6,01,0,12,885536,2365661,2365661,C20,DSCEJ
562468322,MEMORIAL SEVENTH DAY ADVENTIST CHURCH,% STEPHANIE LEE,PO BOX 1594,MANSFIELD,LA,71052-1594,1071,03,9,7000,195001,1,10,000000000,1,01,,0,0,06,0,12,,,,,
562475140,FAMILY AND YOUTH EMPOWERING SERVICES,% EVELYN JENKINS,1738 HARDING BLVD,BATON ROUGE,LA,70807-5456,0000,03,3,1230,201708,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,O50,FAMILYYES
562493413,OUR FATHERS HOUSE OF LOUISIANA,% MICHAEL L ELMORE,PO BOX 4093,MONROE,LA,71211-4093,1620,03,9,7000,196402,0,10,000000000,5,01,,0,0,06,0,12,,,,,
562495490,LIFE OF FAITH OUTREACH MINISTRIES,% CHIMEZIE F AGU,3135 WOODCREST DR,BATON ROUGE,LA,70814-2515,0000,03,3,7000,200511,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
562507077,LIGHT OF CHRIST FELLOWSHIP 2 INC,% MABLE BROWN,14135 GRAVIER AVE,BATON ROUGE,LA,70810-2145,0000,03,3,7000,201409,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
562508626,FRATERNAL ORDER OF POLICE,,PO BOX 5582,BOSSIER CITY,LA,71171-5582,1199,08,9,1000,195210,2,00,265000000,5,01,201812,3,3,02,0,12,70364,35513,35513,,39 BOSSIER FOP
562509647,DOVE COMMUNITY DEVELOPMENT INC,% DAVID VANDYKE,1664 GARDEN ST,SHREVEPORT,LA,71101-2424,0000,03,3,1200,200603,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P28,ST REST BAPTIST CHURCH
562517126,MOUNTAIN MOVING MINISTRIES,% BRENDA DOZIER,2035 LYNDA LEE ST,ALEXANDRIA,LA,71301-4254,0000,03,3,1200,200510,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B99,
562527092,KINGDOM OF GOD CHURCH,% PASTOR DIANA LEWIS COLAR,1004 MARTIN LUTHER KING DR,JEANERETTE,LA,70544-5218,0000,03,3,1700,200606,1,10,000000000,1,01,,0,0,06,0,08,,,,X20,
562533027,AMERICAN ASSOCIATION OF ZOO KEEPERS,% BATON ROUGE ZOO AAZK,3601 THOMAS RD,BATON ROUGE,LA,70807-1672,7155,03,9,2000,000000,0,16,000000000,5,01,201912,0,0,02,0,12,0,0,0,,BATON ROUGE ZOO AMERICAN ASSOCIATON
562538993,SIGMA SERVICE FOR HUMANITY INC,% SHURSHET WEAVER,5524 STONEWALL DR,BATON ROUGE,LA,70817-3237,0000,03,3,1000,201408,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B82,
562547230,PSALMONDS FOUNDATION TRUST,,3201 DEE ST,SHREVEPORT,LA,71105-2419,0000,03,3,1000,200603,1,04,000000000,2,01,201912,1,3,00,1,12,1599,63050,,T22,JOE PSALMONDS TTEE
562550244,STRAIGHTWAY YOUTH CENTER,% JASON STEWART,1706 PARKVIEW DR,MONROE,LA,71202-3608,0000,03,3,1000,201807,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,O20,
562550844,ASK ME ABOUT JESUS MINISTRIES INC,% LORA KNIGHT,164 SYCAMORE DR,FARMERVILLE,LA,71241-7548,0000,03,3,1000,200606,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,P60,
562553238,EASTSIDE RAIDERS SPORTS ORGANIZATION,% LEVAN JACKSON,PO BOX 941,PRAIRIEVILLE,LA,70769-0941,0000,03,3,1200,200707,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,O50,
562559502,GUARDIANS INSTITUTE,% MRS HERREST HARRISON,3236 JOHNSON ST,NEW ORLEANS,LA,70117-0000,0000,03,3,1000,200805,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,A200,
562566176,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% GERI BROWN,PO BOX 13804,NEW IBERIA,LA,70562-3804,1531,04,9,1300,196111,2,00,430059480,5,01,,0,0,01,0,12,,,,,6070 NEW IBERIA
562577525,HART ASSEMBLY OF GOD,,2696 HIGHWAY 126,SIKES,LA,71473-2428,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
562581617,LOUISIANA BROWNFIELDS ASSOCIATION,% TYSON HACKENBERG,17170 PERKINS RD,BATON ROUGE,LA,70810-3817,0000,06,3,1000,201409,2,00,000000000,1,01,201906,0,0,02,0,06,0,0,0,S40,
562582376,ARK-LA-TEX OILMENS GOLF ASSOCIATION,% BILL CHANEY,330 MARSHALL ST STE 930,SHREVEPORT,LA,71101-3018,0000,06,3,1000,201301,2,00,000000000,1,01,201812,4,4,01,0,12,139645,258776,33767,S40,
562582974,DELHI DIXIE YOUTH BASEBALL,% TIM LABORDE,PO BOX 695,DELHI,LA,71232-0695,0000,03,3,1000,201605,1,16,000000000,5,01,201912,0,0,02,0,12,0,0,0,N63,
562588230,CIRCLE OF BLESSING CHURCH,% RAY C CRAWFORD,7300 SPRINGLAKE DR,NEW ORLEANS,LA,70126-0000,0000,03,3,7000,200712,1,10,000000000,1,01,,0,0,06,0,12,,,,X200,
562599523,WAT LAO KHIRIVONGKOTH TEMPLE OF LOUISIANA,% MANIVANH KOMPACKDEE,1034 KOMPACKDEE RD,ST MARTINVILLE,LA,70582-7935,0000,03,3,1000,200611,1,10,000000000,1,01,,0,0,06,0,12,,,,X50,
562603243,LOUISIANA PARTNERSHIP FOR THE ARTS,% TOMMY USERY,2305 N 7TH ST,WEST MONROE,LA,71291-5256,0000,03,3,1000,200612,1,15,000000000,1,01,201906,2,0,02,0,06,13007,0,0,A990,
562605722,HISTORIC FAUBOURG TREME ASSOCIATION,% HFTA PRESIDENT,PO BOX 50181,NEW ORLEANS,LA,70150-0181,0000,03,3,2000,201401,1,15,000000000,1,01,201812,3,4,01,0,12,93916,108600,99030,A80,HFTA
562610853,INSTITUTE FOR BREAST HEALTH INC,% SYLVIA M OATS,PO BOX 1658,LAFAYETTE,LA,70505-1658,0000,03,3,2000,201907,1,15,000000000,1,01,201901,2,3,02,0,01,23677,37128,37128,G30,
562613407,LOUISIANA OYSTERMEN ASSOCIATION,% LA OYSTERMEN ASSOCIATION,140 ESPY LANE,POINTE A LA HACHE,LA,70082-0000,0000,03,3,1000,201109,1,15,000000000,1,01,201912,2,0,02,0,12,19553,0,0,T20,
562627445,GREATER MOUNT SINAI BAPTIST CHURCH,% ALLEN JOHNSON,PO BOX 748,PORT SULPHUR,LA,70083-0748,0000,03,3,7000,200709,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
562628792,CARE MATTERS INCORPORATED,% CORI BROCK COOPER,141 ROBERT E LEE BLVD STE 221,NEW ORLEANS,LA,70124-2534,0000,03,3,1000,201511,1,15,000000000,1,01,201712,1,1,02,0,12,224,9745,9745,P20,
562633398,MISSION OF HOPE,% ERROL J PITRE,C O EARROL PITRE 400 ASHLAND DR,THIBODAUX,LA,70301-0000,0000,03,3,1000,200705,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,T20,
562637197,SHILOH HOMEMAKERS INC,% PAT SHONTELL,PO BOX 764,AMITE,LA,70422-0764,0000,03,3,1200,200903,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,O54,
562640563,EXCEL STAR INC,% PAMELA PHILLIPS,PO BOX 58682,NEW ORLEANS,LA,70158-8682,0000,03,3,2000,200711,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,O50,
562644622,NEW LIFE CHRISTIAN FELLOWSHIP MINISTRIES INC,% CHARLES SIMON,PO BOX 5791,ALEXANDRIA,LA,71307-5791,0000,03,3,7000,200708,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
562650592,HOUSE OF HEALING OUTREACH CHURCH,% GEORGE GREEN JR,2912 CONTI ST,NEW ORLEANS,LA,70119-5524,0000,03,3,7000,200803,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
562654062,POCKET CHANGE SCHOLARSHIP BOOK FUND,% EMANUEL BROWN,58 TERRAZA DEL OESTE,HARVEY,LA,70058-2965,0000,03,3,1000,200810,1,16,000000000,1,01,201912,0,0,02,0,12,0,0,0,B82,
562660440,NATIONAL SIGMA BETA CLUB FOUNDATION INC,% ARTHUR R THOMAS,3711 CATHEDRAL DR,BATON ROUGE,LA,70805-6219,0000,03,3,1000,200903,1,15,000000000,1,01,201912,2,2,02,0,12,11765,21540,21540,B82,
562664751,KNIGHTS OF COLUMBUS,% GEORGE CLEMENT JR,3979 HIGHWAY 307,THIBODAUX,LA,70301-8693,0188,08,9,1000,194010,1,00,036029265,5,01,201912,3,2,02,0,12,57628,10657,6804,,10800 ST LAWRENCE THE MARTYR CNL
562669528,LIGHTHOUSE OUTREACHES,% STEVEN MILLS,5635 MAIN ST STE A 245,ZACHARY,LA,70791-4083,1620,03,9,7000,198001,1,10,001029000,5,01,,4,4,06,0,12,,,,,
562670872,FISHERS OF MEN TABERNACLE INC,% SHEDRICK WINFIELD,PO BOX 526,PORT ALLEN,LA,70767-0526,0000,03,3,7000,200910,1,10,000000000,1,01,,0,0,06,0,12,,,,,FISHERS OF MEN TABERNACLE
562672232,SHINE YOUR LIGHT INC,% JILL DONALDSON,8311 OAK ST,NEW ORLEANS,LA,70118-2043,0000,03,3,1000,200909,1,15,000000000,1,01,201812,2,2,02,0,12,19704,18435,18435,B82,
562674684,FESTIVAL ACADIENS ET CREOLE,% BARRY ANCELET,PO BOX 53761,LAFAYETTE,LA,70505-3761,0000,03,3,1000,200812,1,15,000000000,1,01,201809,4,4,01,0,09,225807,409583,78400,B82,
562677796,INTUITIVE MINDS,,1905 WATER ST,LECOMPTE,LA,71346-0000,0000,03,3,1238,201807,1,16,000000000,1,01,,0,0,02,0,04,,,,B90,
570439556,SOUTHERN ASSOCIATION OF AGRICULTURAL SCIENTIST,,110 LSU UNION STATION,BATON ROUGE,LA,70803-0001,0000,06,3,2000,196507,2,00,200000000,1,01,201901,3,3,02,0,01,51755,38274,38274,,
570986180,SOUTHEAST SECTION OF THE AMERICAN ASSOCIATION FOR CLINICAL CHEMISTRY,% ELIA MEARS,111 PRESQUE ISLE DR,HOUMA,LA,70363-3827,0000,03,3,1000,199502,1,15,123995000,1,01,201912,0,0,02,0,12,0,0,0,U50E,
571150852,UNLIMITED OPPORTUNITIES SERVICE INC,% SHONDRELL PERRILLOUX CAMPBELL,1118 MAIN ST,LAPLACE,LA,70068-4143,0000,03,3,1200,200304,1,15,000000000,1,01,202002,0,0,02,0,02,0,0,0,I40,WORD OF GOD MINISTRIES INTL
571150891,W D WEST HOUSE OF CARE,% JON E TELLIFERO,PO BOX 596,DERIDDER,LA,70634-0596,0000,03,3,1000,201405,1,15,000000000,1,01,201812,0,0,02,0,12,0,0,0,L99,
571161662,SPREADING THE FLAME MINISTRIES INC,% KEVIN REDDICK,PO BOX 5547,SLIDELL,LA,70469-5547,0000,03,3,7000,201102,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,X20,
571167593,HARVEST TEMPLE COMMUNITY SERVICES INC,% TED SCOTT,1633 BENTON RD,BOSSIER CITY,LA,71111-3512,0000,03,3,7000,200402,1,10,000000000,1,01,,0,0,06,0,12,,,,X99,
571168489,CHAINE DES ROTISSEURS BATON ROUGE,% TRAVIS TAYLOR,3865 HYACINTH AVE,BATON ROUGE,LA,70808-2937,0000,07,3,1000,200407,2,00,000000000,1,01,201812,0,0,02,0,12,0,0,0,N50,
571178875,KNIGHTS OF COLUMBUS,% FRANCIS IVANYISKY,P,ALBANY,LA,70711-0000,0188,08,9,1000,194010,2,00,036029265,5,01,201912,0,0,02,0,12,0,0,0,,2801 SIR KNIGHT FRED GAUTHIER ASSY
571199698,SMOCKING ARTS GUILD OF AMERICA INC,% DELL RABALAIS,5676 ARDMORE DR,BATON ROUGE,LA,70817-2109,8513,03,9,2000,198107,1,16,149995000,5,01,201912,0,0,02,0,12,0,0,0,,FRENCH HAND SEWERS
571202022,GRACE COMMUNITY,,PO BOX 1937,WEST MONROE,LA,71294-1937,4128,03,9,7000,195906,1,10,001000000,1,01,,0,0,06,0,06,,,,,
571211509,NATIONAL ASSOCIATION OF VICTIM ASSISTANCE IN CORRECTIONS INC,% ANNEMARIE LABLANC-EASLEY,PO BOX 97,ANGOLA,LA,70712-0097,0000,06,3,2000,201007,2,00,000000000,5,01,201712,0,0,02,0,12,0,0,0,S41,
571223103,DREAMZONE 365,% LEROY CRAWFORD,1519 NATCHEZ LN,LAPLACE,LA,70068-2911,0000,03,3,1200,200902,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B99,
571238283,ANGELS CENTER OF HOPE,% ANGELA MURRAY,10508 W DOGWOOD CIR,SAINT JAMES,LA,70086-7708,0000,03,3,1000,201008,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,Q33,
571240541,WASHINGTON EMERGENCY RECOVERY ONGOING CADRE,% JERRI BRUMFIELD,PO BOX 701,FRANKLINTON,LA,70438-0701,0000,03,3,1000,200706,1,15,000000000,1,01,201912,1,0,02,0,12,720,0,0,M20,WEROC
571708810,SANTA SISTERS INC,% KATHLEEN STEPHENS,920 JANE DR,DENHAM SPGS,LA,70726-2606,0000,03,3,1000,198702,1,15,602000000,1,01,201912,0,0,02,0,12,0,0,0,,
581283299,SOUTHEAST LAND TITLE ASSOCIATION,,PO BOX 14806,BATON ROUGE,LA,70898-4806,0000,06,3,2000,201504,2,00,000000000,1,01,201912,4,4,01,0,12,250132,167078,167078,S41,
581341135,NEW COVENANT PRESBYTERIAN CHURCH,% RALPH JAMES ROWALT,4375 HIGHWAY 22,MANDEVILLE,LA,70471-3308,5052,03,9,7000,198205,1,10,001002000,1,01,,0,0,06,0,12,,,,,
581392796,AMERICAN INSTITUTE OF INDUSTRIAL ENGINEERS INC,% DR GERALD KNAPP,3240A PATRICK F TAYLOR HALL,BATON ROUGE,LA,70820-0000,1579,03,9,2800,196305,1,16,059161180,5,01,202003,0,0,02,0,03,0,0,0,,827 LOUISIANA STATE UNIVERSITY
581440493,SMOCKING ARTS GUILD OF AMERICA INC,% DIANE PALMISANO,63 OAK ALLEY BLVD,MARRERO,LA,70072-5092,8513,03,9,2000,198107,1,16,149995000,5,01,201912,0,0,02,0,12,0,0,0,,GREATER NEW ORLEANS
581448514,HOLLEY SPRINGS SOUTHERN METHODIST CHURCH,,PO BOX 647,COUSHATTA,LA,71019-0647,1648,03,9,7000,196404,1,10,001029000,5,01,,0,0,06,0,12,,,,,
581448515,WALNUT GROVE SOUTHERN METHODIST CHURCH,,COONIE BENNETT RD,WEST MONROE,LA,71291-0000,1648,03,9,7000,196404,1,10,001029000,5,01,,0,0,06,0,12,,,,,
581531705,PILOT CLUB INTERNATIONAL,% DANNA GILLETT,11 FRANK WALKER RD,RAYVILLE,LA,71269-5624,0669,04,9,3000,194405,2,00,602160040,5,01,201906,0,0,02,0,06,0,0,0,,PILOT CLUB OF RICHLAND
581532006,MAGNOLIA MINISTRIES INC,,55 HAVENS RD,ELMER,LA,71424-9767,0000,03,3,7000,198401,1,15,029000000,1,01,201812,0,0,02,0,12,0,0,0,,
581578901,SONS OF CONFEDERATE VETERANS INC,% TIMOTHY FAUROT,PO BOX 24458,NEW ORLEANS,LA,70184-4458,5443,03,9,1200,200708,1,15,119995000,1,01,202007,0,0,02,0,07,0,0,0,,110 COL CHARLES D DREUX CAMP
581598367,NEW ORLEANS REAL ESTATE INVESTORS ASSOCIATION INC,% CHRISTINA TANG,PO BOX 8064,METAIRIE,LA,70011-8064,0000,06,3,2000,198508,2,00,201000000,1,01,201911,4,4,01,0,11,304055,107976,107976,,
581599162,AMERICAN INSTITUTE OF ARCHITECTS BATON ROUGE CHAPTER,,521 AMERICA ST,BATON ROUGE,LA,70802-5902,0000,06,3,2000,198502,2,00,205000000,1,01,201912,3,4,01,0,12,66038,199461,181807,,
581602245,MOREHOUSE ECONOMIC DEVELOPMENT CORPORATION,,101 S FRANKLIN ST,BASTROP,LA,71220-4529,0000,06,3,3000,198504,2,00,200403404,1,01,201909,4,4,01,0,09,165400,211741,57098,,
581602803,A CHILDS WISH OF GREATER NEW ORLEANS INCORPORATED,,608 CLEARVIEW PKWY,METAIRIE,LA,70001-4629,0000,03,3,1000,198505,1,16,349000000,1,01,201812,4,3,02,0,12,474437,37792,37792,,
581602908,ALLIANCE FRANCAISE DE LA NOUVELLE ORLEANS,,1519 JACKSON AVE,NEW ORLEANS,LA,70130-5829,0000,03,3,1200,198505,1,16,090995092,1,01,201905,4,4,01,0,05,322587,227633,227633,A230,
581605195,THE EIGHTH AIR FORCE MUSEUM ASSOCIATION INC,,88 SHREVEPORT RD,BARKSDALE AFB,LA,71110-2088,0000,03,3,1000,198505,1,15,060000000,1,01,201812,4,5,01,0,12,274459,572313,298700,A115,BARKSDALE GLOBAL POWER MUSUEM INC
581605293,TU BI PAGODA BUDDHIST FELLOWSHIP INC,,39220 REDBUD RD,GONZALES,LA,70737-6646,0000,03,3,7000,198505,1,10,003001000,1,01,201908,0,0,06,0,08,0,0,0,,
581606807,FRIENDSHIP BAPTIST CHURCH,% ELIGAH MCCARTY,3125 HOLLYGROVE ST,NEW ORLEANS,LA,70118-2346,0000,03,3,7000,198604,1,10,001000000,1,01,,0,0,06,0,12,,,,,
581606820,LAFAYETTE PARISH BAR ASSOCIATION,,PO BOX 2194,LAFAYETTE,LA,70502-2194,0000,06,3,2000,198509,2,00,205000000,1,01,202006,5,5,01,0,06,509556,503088,503088,,
581608247,FRIENDS OF THE LAFAYETTE PUBLIC LIBRARY INC,,PO BOX 3427,LAFAYETTE,LA,70502-3427,0000,03,3,1000,198506,1,16,602000000,1,01,201812,3,3,01,0,12,58286,54226,41548,,
581608611,PRAISE FELLOWSHIP CHURCH,,217 COTTONWOOD DR,GRETNA,LA,70056-7805,0000,03,3,7000,198505,1,10,001000000,1,01,,0,0,06,0,12,,,,,
581609808,LOUISIANA ORGANIZATION OF PORCELAIN ARTS CLUBS INC,% JO ANN HEBERT BUTLER,9243 ROUND OAK DR,BATON ROUGE,LA,70817-6938,0000,03,3,1000,198510,1,15,998000000,1,01,201912,0,0,02,0,12,0,0,0,,
581609812,THE SHREVEPORT JOURNALISM FOUNDATION,% SCOTT GRAYSON CPA,310 CHANCELLORSVILLE CT,BOSSIER CITY,LA,71112-4785,0000,03,3,1000,198510,1,15,040123000,1,01,201912,0,0,02,0,12,0,0,0,,
581611848,ELAINE W DUVIC SCHOLARSHIP TRUST,,1915 PINE ST,HARVEY,LA,70058-4460,0000,03,3,2000,198506,1,04,914000000,2,01,201812,3,2,00,1,12,53172,10036,,,
581613257,HIGHLAND PARK TENNIS ASSOCIATION,% CHRIS FLOYD,PO BOX 85187,BATON ROUGE,LA,70884-5187,0000,04,3,1000,198507,2,00,287000000,5,01,201905,0,0,02,0,05,0,0,0,,
581613267,HOSPICE FOUNDATION OF GREATER BATON ROUGE,,3600 FLORIDA ST,BATON ROUGE,LA,70806-3842,0000,03,3,1000,198504,1,15,179000000,1,01,201812,8,8,01,0,12,12702035,10598044,10572050,,
581620157,JEFFERSON GENEALOGICAL SOCIETY INC,% MICHELE L LEHMANN,PO BOX 961,METAIRIE,LA,70004-0961,0000,04,3,2000,198506,2,00,094000000,1,01,202006,0,0,02,0,06,0,0,0,,
581623240,STERLING GROVE HOUSING DEVELOPMENT,,110 STATESMAN DRIVE,LAFAYETTE,LA,70506-8277,0000,03,3,1000,198508,1,16,995382000,1,01,201909,6,4,01,0,09,1153117,294577,294577,,
581626276,RED RIVER FAIR ASSOCIATION INC,% RED RIVER FAIR ASSOCIATION INC,526 BENJAMIN ST,COUSHATTA,LA,71019-8496,0000,03,3,2000,198602,1,16,065995119,1,01,201912,0,0,02,0,12,0,0,0,,
581627458,OUACHITA GRAND PLAZA INC,,300 HARRISON STREET,MONROE,LA,71201-7441,0000,03,3,1000,198507,1,15,382994160,1,01,201906,6,5,01,0,06,1620371,717654,716412,,
581632197,SEARCHLIGHT MINISTRIES,,RT2 BOX 141-K,ZACHARY,LA,70791-9802,0000,03,3,7000,198509,1,10,001006007,1,01,,0,0,06,0,12,,,,,
581634741,BIG BROTHERS BIG SISTERS OF ACADIANA INC,,123 E MAIN ST,LAFAYETTE,LA,70501-6921,0000,03,3,1000,198510,1,15,602000000,1,01,201812,4,4,01,0,12,158671,435697,319818,,
581636448,SLIDELL BIBLE CHAPEL,,59334 N PEARL DR,SLIDELL,LA,70461-3722,0000,03,3,1000,198505,1,10,001029000,1,01,,0,0,06,0,12,,,,,LOLLI-POP RANCH DAY CARE
581636467,VICTORY TEMPLE APOSTOLIC CHURCH INC,,28450 RED OAK RD,LIVINGSTON,LA,70754-2804,0000,03,3,7000,198508,1,10,001000000,1,01,,0,0,06,0,12,,,,,
581636800,LEAGUE OF WOMEN VOTERS OF LOUISIANA EDUCATION FUND INC,,PO BOX 851068,NEW ORLEANS,LA,70185-1068,0000,03,3,2000,198601,1,15,481603000,1,01,202003,0,0,02,0,03,0,0,0,,
581636993,SHILOAH BAPTIST MISSIONARY ASSOCIATION OF LOUISIANA,,PO BOX 50702,NEW ORLEANS,LA,70150-0702,0000,03,3,7000,198504,1,10,002007000,1,01,,0,0,06,0,09,,,,,
581637345,THE LIVING WORD OF GOD PRAYER GROUP INC,,2800 CORINNE DR,CHALMETTE,LA,70043-3847,0000,03,3,7000,198510,1,10,001000000,1,01,,0,0,06,0,09,,,,,
581637979,ARCADIA CEMETERY ASSIOCIATION INC,% CHARLES BUTLER,PO BOX 454,ARCADIA,LA,71001-0454,0000,13,3,1000,198512,1,00,900000000,1,01,201909,0,0,02,0,09,0,0,0,,
581638039,LONGUE VUE HOUSE AND GARDENS CORPORATION,,7 BAMBOO RD,NEW ORLEANS,LA,70124-1007,0000,03,3,1000,200508,1,16,000000000,1,01,201812,8,6,01,0,12,20604521,2808161,1613062,A50,
581638609,CAJUN FRENCH MUSIC ASSOCIATION OF LOUISIANA INC,,PO BOX 92575,LAFAYETTE,LA,70509-2575,5404,03,6,1000,198603,1,15,064994000,1,01,201809,3,3,02,0,09,25236,44882,13508,A68,
581638895,THE SAINT PAULS SCHOOL FOUNDATION,,PO BOX 928,COVINGTON,LA,70434-0928,0000,03,3,1000,198511,1,15,034994000,1,01,201912,5,1,02,0,12,950772,7082,7082,,
581640136,YOUNG MENS CHRISTIAN ASSOCIATION OF LAFAYETTE LOUISIANA INC,,800 E FARREL RD,LAFAYETTE,LA,70508-7208,0000,03,3,2100,198510,1,15,324994000,1,01,201912,4,5,01,0,12,408129,921745,921745,P270,
581641910,SOUTH LOUISIANA ECONOMIC COUNCIL INC,,PO BOX 2048 - NSU,THIBODAUX,LA,70310-0001,0000,03,3,1000,198511,1,15,998000000,1,01,201912,4,5,01,0,12,422341,532365,532365,,
581641916,VINEYARD CHRISTIAN FELLOWSHIP OF BATON ROUGE,,15025 JEFFERSON HWY,BATON ROUGE,LA,70817-6230,0000,03,3,7000,199808,1,10,001000000,1,01,,0,0,06,0,12,,,,X99Z,
581642462,PLEASANT ZION MISSIONARY BAPTIST CHURCH,,3317 TOLEDANO ST,NEW ORLEANS,LA,70125-3845,0000,03,3,7000,198606,1,10,001029000,1,01,,0,0,06,0,12,,,,,
581643587,GOOD SHEPHERD DELIVERANCE REVIVAL CENTER,,PO BOX 435,BRANCH,LA,70516-0435,0000,03,3,7000,198604,1,10,001000000,1,01,,0,0,06,0,12,,,,,
581643781,GRACE HARBOR FAMILY CHURCH,,72385 HIGHWAY 1077,COVINGTON,LA,70433-0803,0000,03,3,7000,198509,1,10,001000000,1,01,,0,0,06,0,03,,,,,
581644529,YOUTH WITH A VISION OUTREACH INC,,4411 SEMINARY PLACE,NEW ORLEANS,LA,70126-3437,0000,03,3,7000,198510,1,10,001000000,1,01,,0,0,06,0,12,,,,,
581647516,DOWNTOWN LAFAYETTE UNLIMITED,,735 JEFFERSON ST,LAFAYETTE,LA,70501-6909,0000,06,3,3000,198606,2,00,200000000,1,01,201912,4,4,01,0,12,428923,438893,438893,,
581647634,LOUISIANA RIGHT TO LIFE EDUCATION COMMITTEE INC,,200 ROBERT E LEE BLVD,NEW ORLEANS,LA,70124-2537,0000,03,3,2000,198602,1,15,125995000,1,01,201812,5,6,01,0,12,778053,1324411,1274851,P47,
581647795,THE WAYNE AND NELDA MILEY FAMILY FOUNDATION,,11680 S HARRELLS FERRY RD,BATON ROUGE,LA,70816-2362,0000,03,3,1000,198601,1,04,602000000,2,01,201811,4,1,00,1,11,168619,27,,,
581647808,COTTON COUNTRY PLAYERS INC,% KATHY LENARD,PO BOX 52,BASTROP,LA,71221-0052,0000,03,3,1230,201411,1,16,088000000,1,01,201912,0,0,02,0,12,0,0,0,A65,
